hero_health,enemy_health,hero_magic_stock,enemy_magic_stock,good_hit_cards,normal_hit_cards,low_hit_cards,do_nothing_cards,self_hurt_cards,both_hurt_cards,is_hero_magic,is_enemy_magic
20,17,0,1,5,4,4,1,1,1,0,0
15,7,0,1,4,4,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
82,87,2,2,4,3,4,1,1,1,0,1
57,82,2,1,3,3,4,1,1,0,0,0
47,74,2,1,2,2,4,1,1,0,0,0
32,74,2,1,2,2,3,1,0,0,1,0
22,74,1,1,1,2,3,0,0,0,0,0
17,64,1,1,0,2,2,0,0,0,0,0
12,56,1,1,0,1,1,0,0,0,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,4,5,5,1,1,0,0,0
85,85,2,2,3,5,5,0,1,0,0,1
65,75,2,1,1,5,5,0,1,0,0,0
60,67,2,1,1,4,4,0,1,0,0,0
42,67,2,1,1,3,4,0,0,0,0,0
32,62,2,1,0,3,3,0,0,0,0,0
24,54,2,1,0,1,3,0,0,0,0,1
14,46,2,0,0,0,2,0,0,0,0,0
9,41,2,0,5,5,5,1,1,1,1,0
4,25,1,0,5,4,4,1,1,1,1,0
4,5,0,0,4,4,4,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,0,0
87,82,2,2,4,3,4,1,1,1,0,0
79,72,2,2,3,2,4,1,1,1,0,0
74,62,2,2,2,2,3,1,1,1,0,0
69,54,2,2,2,1,2,1,1,1,0,0
61,54,2,2,2,0,2,0,1,1,0,0
56,49,2,2,2,0,0,0,1,1,1,1
56,9,1,1,1,0,0,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,100,2,2,5,5,4,0,1,1,0,0
90,85,2,2,4,5,4,0,1,0,0,0
80,77,2,2,3,4,4,0,1,0,0,0
75,69,2,2,3,3,3,0,1,0,0,0
70,61,2,2,3,2,2,0,1,0,0,0
65,51,2,2,2,2,1,0,1,0,0,0
55,43,2,2,1,1,1,0,1,0,0,0
55,28,2,2,1,1,0,0,0,0,0,0
45,20,2,2,5,5,5,1,1,1,0,0
35,15,2,2,4,5,4,1,1,1,0,0
25,10,2,2,3,5,3,1,1,1,0,0
17,2,2,2,3,3,3,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,1,0
92,80,1,2,4,4,5,1,1,1,0,0
84,75,1,2,4,3,4,1,1,1,0,1
74,60,1,1,4,3,3,1,1,0,0,0
74,55,1,1,4,3,2,0,1,0,0,0
66,50,1,1,4,2,1,0,1,0,0,0
58,40,1,1,3,1,1,0,1,0,0,0
38,40,1,1,2,1,1,0,0,0,0,0
28,35,1,1,1,1,0,0,0,0,0,0
18,27,1,1,5,5,5,1,1,1,0,0
3,27,1,1,5,5,4,1,0,1,1,1
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,0,0
77,95,2,2,5,4,3,1,0,1,0,1
61,87,2,1,5,2,3,1,0,1,1,0
51,71,1,1,4,1,3,1,0,1,0,0
41,61,1,1,2,1,3,1,0,1,0,0
36,51,1,1,1,1,2,1,0,1,0,0
31,46,1,1,1,1,2,0,0,0,0,0
26,41,1,1,1,1,0,0,0,0,0,1
10,31,1,0,5,5,5,1,1,1,0,0
2,31,1,0,5,4,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
100,80,1,2,4,5,5,0,1,1,0,0
90,72,1,2,3,4,5,0,1,1,1,0
80,62,0,2,2,4,4,0,1,1,0,0
75,57,0,2,2,4,2,0,1,1,0,0
70,47,0,2,1,4,1,0,1,1,0,0
60,42,0,2,1,4,0,0,1,0,0,0
52,32,0,2,0,3,0,0,1,0,0,1
26,32,0,1,0,2,0,0,0,0,0,1
10,24,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,0,0
82,82,2,2,3,3,5,1,1,1,0,0
62,82,2,2,2,3,5,1,0,1,0,0
54,77,2,2,2,2,4,1,0,1,0,0
46,67,2,2,1,1,4,1,0,1,0,0
38,62,2,2,1,0,3,1,0,1,0,0
28,57,2,2,0,0,2,1,0,1,0,0
28,52,2,2,0,0,1,0,0,1,0,1
13,47,2,1,5,5,5,1,1,1,0,0
13,42,2,1,5,5,4,0,1,1,0,0
8,34,2,1,5,4,3,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,80,1,2,4,5,4,1,1,1,0,0
87,75,1,2,4,4,3,1,1,1,0,0
79,70,1,2,4,3,2,1,1,1,0,0
64,65,1,2,3,3,2,1,1,0,0,0
56,55,1,2,2,2,2,1,1,0,0,1
40,55,1,1,2,1,2,0,1,0,0,0
40,35,1,1,1,1,2,0,0,0,1,0
35,19,0,1,1,0,1,0,0,0,0,0
25,14,0,1,5,5,5,1,1,1,0,0
17,9,0,1,5,4,4,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,1,0
92,84,1,2,5,3,5,1,1,1,0,0
87,74,1,2,4,3,4,1,1,1,0,0
87,59,1,2,4,3,3,1,0,1,0,0
82,46,1,2,4,2,3,1,0,0,0,0
82,38,1,2,4,1,3,0,0,0,0,0
72,28,1,2,2,1,3,0,0,0,0,1
52,23,1,1,1,1,2,0,0,0,0,0
47,15,1,1,1,0,1,0,0,0,0,0
37,10,1,1,5,5,5,1,1,1,0,0
27,2,1,1,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
82,100,2,2,5,4,5,1,0,1,0,0
72,92,2,2,4,3,5,1,0,1,1,0
64,72,1,2,3,2,5,1,0,1,0,0
54,62,1,2,1,2,5,1,0,1,1,0
44,52,0,2,0,2,4,1,0,1,0,1
44,44,0,1,0,1,4,0,0,1,0,0
39,34,0,1,0,1,3,0,0,0,0,0
34,29,0,1,0,1,1,0,0,0,0,0
29,21,0,1,5,5,5,1,1,1,0,0
21,11,0,1,4,4,5,1,1,1,0,0
13,11,0,1,4,3,5,0,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
92,100,2,2,5,4,5,0,1,1,1,0
87,79,1,2,5,3,5,0,1,0,0,0
82,74,1,2,5,3,3,0,1,0,0,0
82,59,1,2,5,3,2,0,0,0,1,0
72,39,0,2,3,3,2,0,0,0,0,0
67,31,0,2,3,2,1,0,0,0,0,0
57,26,0,2,2,2,0,0,0,0,0,0
47,16,0,2,0,2,0,0,0,0,0,1
31,8,0,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,1,0
95,66,1,2,5,3,4,1,0,1,0,0
90,56,1,2,4,3,3,1,0,1,0,1
80,46,1,1,3,3,2,1,0,1,0,0
72,46,1,1,3,2,2,0,0,1,0,1
52,41,1,0,2,2,1,0,0,1,0,0
44,36,1,0,2,1,0,0,0,1,0,0
34,28,1,0,1,0,0,0,0,1,0,0
29,13,1,0,5,5,5,1,1,1,0,0
24,3,1,0,4,5,4,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
79,85,2,2,4,3,5,1,1,0,0,0
74,80,2,2,4,3,3,1,1,0,1,0
44,80,1,2,3,3,3,1,0,0,0,0
34,72,1,2,2,2,3,1,0,0,0,0
24,67,1,2,1,2,2,1,0,0,0,0
19,57,1,2,0,2,1,1,0,0,0,0
11,49,1,2,0,0,1,1,0,0,0,0
6,49,1,2,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,84,1,2,5,4,4,1,1,1,0,0
87,79,1,2,5,3,3,1,1,1,0,0
67,79,1,2,4,3,3,1,0,1,1,0
57,63,0,2,3,2,3,1,0,1,0,0
47,58,0,2,2,2,2,1,0,1,0,0
37,50,0,2,1,1,2,1,0,1,0,0
29,40,0,2,0,0,2,1,0,1,0,1
19,30,0,1,0,0,2,0,0,0,0,0
14,25,0,1,5,5,5,1,1,1,0,1
4,15,0,0,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,90,2,2,4,5,5,0,1,1,0,0
100,75,2,2,4,5,4,0,0,1,0,1
90,67,2,1,4,4,3,0,0,1,0,0
85,59,2,1,4,3,2,0,0,1,1,0
80,39,1,1,3,3,1,0,0,1,0,0
75,29,1,1,2,3,0,0,0,1,0,1
59,19,1,0,1,2,0,0,0,1,0,0
46,14,1,0,1,1,0,0,0,0,0,0
38,4,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
80,90,1,2,4,5,5,1,1,0,0,1
64,82,1,1,4,3,5,1,1,0,0,0
64,62,1,1,3,3,5,1,0,0,0,0
64,54,1,1,3,2,5,0,0,0,1,0
54,38,0,1,2,1,5,0,0,0,0,1
44,33,0,0,2,1,3,0,0,0,0,0
36,28,0,0,2,0,2,0,0,0,0,0
31,18,0,0,1,0,1,0,0,0,0,0
21,13,0,0,5,5,5,1,1,1,0,0
11,13,0,0,4,5,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
90,95,2,1,5,5,3,1,1,1,0,0
82,85,2,1,4,4,3,1,1,1,1,0
77,69,1,1,4,3,2,1,1,1,1,0
77,43,0,1,4,2,2,1,0,1,0,0
72,33,0,1,3,2,1,1,0,1,0,0
67,18,0,1,2,2,1,1,0,0,0,0
57,18,0,1,1,2,1,0,0,0,0,0
47,10,0,1,0,1,1,0,0,0,0,1
31,5,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,0
85,85,2,2,3,5,3,1,1,1,1,0
77,65,1,2,2,4,3,1,1,1,0,0
69,57,1,2,2,2,3,1,1,1,0,0
61,57,1,2,2,1,3,0,1,1,0,0
51,52,1,2,1,1,2,0,1,1,0,0
46,44,1,2,1,0,1,0,1,1,0,0
31,39,1,2,1,0,1,0,0,0,0,1
11,34,1,1,5,5,5,1,1,1,0,0
11,26,1,1,5,4,5,0,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,1
84,90,2,1,4,4,5,1,1,1,0,1
74,80,2,0,3,4,4,1,1,1,1,0
66,64,1,0,3,2,4,1,1,1,0,0
66,54,1,0,2,2,4,0,1,1,0,0
61,44,1,0,1,2,3,0,1,1,0,0
48,39,1,0,1,1,3,0,1,0,0,0
43,31,1,0,1,0,2,0,1,0,0,0
23,31,1,0,0,0,2,0,0,0,0,0
18,26,1,0,5,5,5,1,1,1,0,0
10,21,1,0,5,4,4,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,1,0
85,76,1,2,4,3,4,1,1,1,0,1
75,66,1,1,3,3,3,1,1,1,0,0
67,56,1,1,2,2,3,1,1,1,0,1
62,31,1,0,2,2,3,1,0,0,0,0
57,26,1,0,2,2,1,1,0,0,0,0
47,21,1,0,1,2,0,1,0,0,0,0
39,21,1,0,1,1,0,0,0,0,0,0
29,13,1,0,5,5,5,1,1,1,0,0
21,3,1,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,5,5,5,1,0,0,0,0
85,77,2,2,4,4,5,1,0,0,0,1
75,77,2,1,4,4,4,0,0,0,0,0
67,72,2,1,4,3,3,0,0,0,1,0
57,56,1,1,3,2,3,0,0,0,0,0
49,51,1,1,3,1,2,0,0,0,0,0
44,46,1,1,3,1,0,0,0,0,0,1
24,36,1,0,1,1,0,0,0,0,0,0
14,28,1,0,5,5,5,1,1,1,0,0
4,18,1,0,3,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
82,100,2,2,5,4,5,1,0,1,1,0
82,90,1,2,5,4,4,0,0,1,1,0
77,69,0,2,5,3,4,0,0,0,0,0
67,64,0,2,4,3,3,0,0,0,0,0
62,56,0,2,4,2,2,0,0,0,0,0
52,46,0,2,2,2,2,0,0,0,0,0
47,36,0,2,1,2,1,0,0,0,0,0
39,31,0,2,1,1,0,0,0,0,0,0
29,23,0,2,5,5,5,1,1,1,0,1
9,13,0,1,3,5,5,1,1,1,0,0
4,5,0,1,3,4,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,4,5,5,1,1,0,1,0
87,75,1,2,4,4,4,1,1,0,0,0
79,67,1,2,4,2,4,1,1,0,1,0
79,47,0,2,3,2,4,0,1,0,0,0
69,42,0,2,2,2,3,0,1,0,0,1
59,37,0,1,2,2,1,0,1,0,0,0
59,17,0,1,1,2,1,0,0,0,0,0
51,7,0,1,0,1,1,0,0,0,0,0
43,2,0,1,5,5,5,1,1,1,0,0
23,2,0,1,4,5,5,1,0,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,5,5,4,1,1,0,0,0
90,85,2,2,5,5,2,1,1,0,0,1
74,77,2,1,5,3,2,1,1,0,0,0
69,67,2,1,4,3,1,1,1,0,1,0
69,41,1,1,4,2,1,1,0,0,0,0
64,33,1,1,4,1,0,1,0,0,0,0
54,23,1,1,2,1,0,1,0,0,0,0
46,13,1,1,1,0,0,1,0,0,0,1
26,13,1,0,5,5,5,1,1,1,0,0
18,3,1,0,4,4,5,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,0,0
82,95,2,2,4,4,4,0,1,1,0,1
82,67,2,1,4,3,4,0,0,1,1,1
66,57,1,0,4,2,3,0,0,1,0,0
58,52,1,0,4,1,2,0,0,1,0,0
48,42,1,0,2,1,2,0,0,1,1,0
43,22,0,0,1,1,1,0,0,1,0,0
35,12,0,0,0,0,1,0,0,1,0,0
30,2,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,0,0
85,82,2,2,3,4,4,1,1,1,0,0
77,77,2,2,3,3,3,1,1,1,0,0
72,67,2,2,2,3,2,1,1,1,1,0
67,51,1,2,2,2,1,1,1,1,0,0
67,43,1,2,2,1,1,0,1,1,1,0
62,18,0,2,1,1,1,0,1,0,0,0
42,18,0,2,0,1,1,0,0,0,0,0
37,10,0,2,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
90,87,2,2,4,4,4,0,1,1,0,0
75,87,2,2,4,4,3,0,0,1,1,0
67,67,1,2,3,3,3,0,0,1,0,0
62,52,1,2,2,3,3,0,0,0,0,0
54,42,1,2,1,2,3,0,0,0,1,0
44,26,0,2,0,1,3,0,0,0,0,0
36,21,0,2,0,0,2,0,0,0,0,0
31,16,0,2,5,5,5,1,1,1,0,0
23,11,0,2,5,4,4,1,1,1,0,0
13,6,0,2,4,4,3,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
100,82,2,2,5,4,5,1,0,1,0,0
90,74,2,2,4,3,5,1,0,1,0,1
70,69,2,1,3,3,4,1,0,1,0,0
62,61,2,1,3,1,4,1,0,1,0,0
57,56,2,1,3,1,2,1,0,1,1,0
49,46,1,1,3,0,1,1,0,1,0,0
49,36,1,1,2,0,1,0,0,1,0,0
39,26,1,1,0,0,1,0,0,1,0,1
29,11,1,0,5,5,5,1,1,1,0,0
19,6,1,0,4,5,4,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,0,0
85,84,2,2,4,3,4,1,1,1,0,0
75,79,2,2,4,3,3,1,1,0,0,1
55,69,2,1,2,3,3,1,1,0,0,1
29,69,2,0,2,2,3,1,0,0,0,0
24,61,2,0,2,1,2,1,0,0,0,0
16,51,2,0,1,0,2,1,0,0,1,0
11,51,1,0,1,0,1,0,0,0,0,0
6,41,1,0,5,5,5,1,1,1,1,0
1,25,0,0,5,4,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,1,0
90,80,1,2,3,5,4,0,1,1,0,1
70,70,1,1,1,5,4,0,1,1,0,0
62,65,1,1,1,4,3,0,1,1,1,1
42,55,0,0,1,4,2,0,1,0,0,0
22,55,0,0,0,4,2,0,0,0,0,0
14,47,0,0,0,2,2,0,0,0,0,0
9,39,0,0,0,1,1,0,0,0,0,0
1,34,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,80,1,2,3,5,5,1,1,1,0,0
85,72,1,2,3,4,4,1,1,1,0,0
77,64,1,2,3,2,4,1,1,1,0,1
67,54,1,1,2,2,3,1,1,1,1,0
52,44,0,1,2,2,2,1,1,0,0,1
52,36,0,0,2,1,2,0,1,0,0,0
42,28,0,0,1,0,2,0,1,0,0,0
37,23,0,0,1,0,0,0,1,0,0,0
37,3,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,1,0
90,74,1,2,4,4,3,1,1,1,1,1
90,64,0,1,4,4,2,0,1,1,0,0
82,59,0,1,4,3,1,0,1,1,0,1
66,51,0,0,4,1,1,0,1,1,0,0
61,36,0,0,3,1,1,0,1,0,0,0
51,31,0,0,2,1,0,0,1,0,0,0
41,21,0,0,0,1,0,0,1,0,0,0
23,21,0,0,5,5,5,1,1,1,0,0
13,13,0,0,4,4,5,1,1,1,0,0
5,3,0,0,3,3,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
84,95,2,1,5,4,4,1,1,1,0,1
74,90,2,0,5,4,2,1,1,1,0,0
69,82,2,0,5,3,1,1,1,1,0,0
64,67,2,0,4,3,1,1,1,0,0,0
56,57,2,0,3,2,1,1,1,0,0,0
46,49,2,0,2,1,1,1,1,0,0,0
46,34,2,0,2,1,0,1,0,0,0,0
38,24,2,0,1,0,0,1,0,0,0,0
28,24,2,0,5,5,5,1,1,1,0,0
23,24,2,0,5,5,4,0,1,1,0,0
15,19,2,0,5,4,3,0,1,1,0,0
7,11,2,0,5,2,3,0,1,1,0,0
2,1,2,0,4,2,2,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,5,5,5,1,0,0,0,0
85,77,2,2,4,4,5,1,0,0,0,1
85,72,2,1,4,4,4,0,0,0,0,0
77,62,2,1,3,3,4,0,0,0,0,1
57,54,2,0,2,2,4,0,0,0,0,0
52,46,2,0,2,1,3,0,0,0,0,0
44,41,2,0,2,0,2,0,0,0,0,0
34,36,2,0,1,0,1,0,0,0,1,0
29,16,1,0,5,5,5,1,1,1,0,0
19,11,1,0,4,5,4,1,1,1,0,0
14,1,1,0,3,5,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
85,90,2,2,4,5,2,1,1,1,0,0
75,80,2,2,2,5,2,1,1,1,0,1
70,75,2,1,2,5,2,0,1,0,0,1
70,47,2,0,2,4,2,0,0,0,0,0
65,39,2,0,2,3,1,0,0,0,0,0
55,34,2,0,1,3,0,0,0,0,1,0
45,18,1,0,0,2,0,0,0,0,1,0
37,2,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,80,2,2,4,5,5,1,0,1,0,1
90,72,2,1,4,4,4,1,0,1,0,0
82,67,2,1,4,3,3,1,0,1,0,0
77,59,2,1,4,2,2,1,0,1,0,0
67,49,2,1,2,2,2,1,0,1,1,0
67,39,1,1,2,2,1,0,0,1,0,1
47,29,1,0,0,2,1,0,0,1,1,0
42,8,0,0,0,1,1,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
100,84,1,2,5,4,5,0,1,1,0,0
95,74,1,2,5,4,4,0,1,0,0,0
87,64,1,2,4,3,4,0,1,0,0,1
77,59,1,1,4,3,2,0,1,0,1,0
72,43,0,1,4,2,1,0,1,0,0,0
62,33,0,1,2,2,1,0,1,0,0,0
47,33,0,1,2,2,0,0,0,0,0,1
31,25,0,0,2,0,0,0,0,0,0,0
21,15,0,0,5,5,5,1,1,1,0,0
13,15,0,0,5,4,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,1
69,92,2,1,5,3,4,1,0,1,0,1
59,77,2,0,5,3,3,1,0,0,1,0
54,67,1,0,5,3,1,1,0,0,0,0
46,62,1,0,5,2,0,1,0,0,0,0
38,62,1,0,5,1,0,0,0,0,0,0
28,54,1,0,4,0,0,0,0,0,1,0
18,34,0,0,2,0,0,0,0,0,0,0
8,24,0,0,5,5,5,1,1,1,0,0
3,11,0,0,5,4,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,90,1,2,5,5,3,1,1,1,0,1
95,80,1,1,4,5,3,0,1,1,1,0
90,70,0,1,4,5,1,0,1,1,0,0
80,62,0,1,3,4,1,0,1,1,0,0
65,62,0,1,3,4,0,0,0,1,0,0
57,54,0,1,3,2,0,0,0,1,0,0
47,46,0,1,2,1,0,0,0,1,0,0
42,31,0,1,1,1,0,0,0,0,0,0
34,21,0,1,5,5,5,1,1,1,0,0
29,21,0,1,5,5,4,0,1,1,0,1
19,1,0,0,4,5,4,0,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
70,95,2,2,3,5,4,1,0,1,1,0
60,75,1,2,1,5,4,1,0,1,0,0
55,70,1,2,1,5,2,1,0,1,0,1
35,62,1,1,0,4,2,1,0,1,0,0
30,54,1,1,0,3,1,1,0,1,1,0
12,44,0,1,0,2,1,1,0,0,0,0
4,44,0,1,0,1,1,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,90,2,2,4,5,5,0,1,1,0,0
90,80,2,2,2,5,5,0,1,1,0,0
80,75,2,2,1,5,4,0,1,1,0,0
72,70,2,2,1,4,3,0,1,1,0,0
59,65,2,2,1,3,3,0,1,0,0,0
51,60,2,2,1,2,2,0,1,0,1,0
46,44,1,2,1,1,1,0,1,0,1,0
38,34,0,2,1,0,0,0,1,0,0,1
38,4,0,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
87,87,2,2,5,3,3,1,1,1,0,0
72,82,2,2,4,3,3,1,1,0,1,0
62,62,1,2,2,3,3,1,1,0,0,1
52,52,1,1,1,3,2,1,1,0,0,0
47,44,1,1,1,2,1,1,1,0,0,0
42,44,1,1,1,2,0,0,1,0,0,1
42,14,1,0,0,2,0,0,0,0,0,0
34,6,1,0,5,5,5,1,1,1,0,0
29,6,1,0,5,5,4,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,1,0
85,74,1,2,3,4,4,1,1,1,0,0
80,66,1,2,3,3,3,1,1,1,0,0
75,66,1,2,3,3,2,0,1,1,0,1
65,61,1,1,3,3,0,0,1,1,0,0
57,51,1,1,2,2,0,0,1,1,0,0
57,33,1,1,2,1,0,0,0,1,0,0
42,28,1,1,1,1,0,0,0,0,0,0
34,18,1,1,5,5,5,1,1,1,1,0
16,8,0,1,5,4,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,80,1,2,3,5,5,1,1,1,1,0
85,59,0,2,3,4,5,1,1,0,0,0
80,54,0,2,3,4,3,1,1,0,0,0
70,44,0,2,1,4,3,1,1,0,0,1
50,36,0,1,0,3,3,1,1,0,0,1
40,31,0,0,0,3,1,1,1,0,0,0
40,13,0,0,0,2,1,1,0,0,0,0
40,5,0,0,0,1,1,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,87,2,2,5,4,5,1,1,0,1,0
95,77,1,2,5,4,4,0,1,0,0,1
75,72,1,1,4,4,3,0,1,0,0,1
55,64,1,0,3,3,3,0,1,0,0,0
50,54,1,0,2,3,2,0,1,0,0,0
42,44,1,0,1,2,2,0,1,0,0,0
37,36,1,0,1,1,1,0,1,0,0,0
37,16,1,0,0,1,1,0,0,0,1,0
29,6,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,1
75,82,2,1,3,4,4,1,1,1,0,0
75,72,2,1,3,4,4,0,0,1,0,0
67,62,2,1,2,3,4,0,0,1,0,1
57,44,2,0,2,2,4,0,0,0,1,0
52,34,1,0,2,2,2,0,0,0,0,0
44,24,1,0,1,1,2,0,0,0,0,0
39,19,1,0,1,1,0,0,0,0,0,0
31,9,1,0,5,5,5,1,1,1,0,0
26,4,1,0,5,5,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,0
87,90,2,2,4,4,4,0,1,1,1,0
87,64,1,2,4,3,4,0,0,1,0,0
82,54,1,2,3,3,3,0,0,1,0,0
72,49,1,2,3,3,2,0,0,0,0,0
62,39,1,2,1,3,2,0,0,0,0,0
57,31,1,2,1,2,1,0,0,0,0,0
49,21,1,2,0,1,1,0,0,0,0,1
33,16,1,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,0,0
75,92,2,2,4,4,4,1,0,1,0,0
65,82,2,2,2,4,4,1,0,1,0,0
55,72,2,2,0,4,4,1,0,1,0,0
45,67,2,2,0,4,3,1,0,0,0,0
37,59,2,2,0,2,3,1,0,0,0,0
37,54,2,2,0,2,2,0,0,0,0,0
29,49,2,2,0,1,1,0,0,0,0,0
24,41,2,2,5,5,5,1,1,1,0,0
9,36,2,2,4,5,5,1,1,0,0,1
100,100,2,2,5,5,5,1,1,1,0,1
80,90,2,1,3,5,5,1,1,1,0,0
65,90,2,1,3,5,4,1,0,1,0,0
57,85,2,1,3,4,3,1,0,1,1,0
47,69,1,1,2,3,3,1,0,1,0,0
37,64,1,1,1,3,2,1,0,1,0,0
32,64,1,1,1,3,1,0,0,1,0,0
27,56,1,1,1,2,0,0,0,1,1,0
9,46,0,1,1,1,0,0,0,0,0,1
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,0,1
92,64,2,1,5,2,5,1,0,1,0,0
87,54,2,1,4,2,4,1,0,1,0,0
77,46,2,1,3,1,4,1,0,1,0,1
67,31,2,0,3,1,3,1,0,0,1,0
67,15,1,0,3,0,3,0,0,0,0,0
62,5,1,0,2,0,2,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,1
69,90,2,1,4,4,4,1,1,0,0,1
49,80,2,0,2,4,4,1,1,0,1,0
49,64,1,0,2,3,4,0,1,0,0,0
41,54,1,0,1,2,4,0,1,0,0,0
33,49,1,0,1,1,3,0,1,0,0,0
33,34,1,0,1,1,2,0,0,0,0,0
28,26,1,0,1,0,1,0,0,0,0,0
23,16,1,0,5,5,5,1,1,1,0,0
18,11,1,0,5,5,3,1,1,1,0,0
18,6,1,0,5,5,2,0,1,1,0,0
3,1,1,0,4,5,2,0,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
82,100,2,2,5,4,5,1,0,1,0,0
72,92,2,2,4,3,5,1,0,1,0,0
62,84,2,2,3,2,5,1,0,1,1,0
57,74,1,2,3,2,3,1,0,1,0,0
47,64,1,2,1,2,3,1,0,1,0,0
39,59,1,2,1,1,2,1,0,1,0,0
34,54,1,2,1,1,0,1,0,1,0,0
19,49,1,2,0,1,0,1,0,0,0,1
3,49,1,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,1,0
85,72,1,2,3,4,4,1,1,1,0,0
85,57,1,2,3,4,3,1,0,1,1,0
75,57,0,2,2,4,3,0,0,1,0,0
67,52,0,2,2,3,2,0,0,1,0,1
51,44,0,1,2,1,2,0,0,1,0,1
30,39,0,0,2,0,2,0,0,0,0,0
